Transaction_ID,Vendor,Category,Amount,Date,Department
7112,IBM,Software,68759,2024-10-23 07:00:00,IT
7113,TCS,Consulting,17868,2024-10-23 08:00:00,Operations
7114,Infosys,Infrastructure,3080,2024-10-23 09:00:00,IT
7115,Azure,Consulting,14776,2024-10-23 10:00:00,Operations
7116,IBM,Software,67231,2024-10-23 11:00:00,Marketing
7117,Azure,Software,56452,2024-10-23 12:00:00,Operations
7118,Azure,Cloud,54812,2024-10-23 13:00:00,Operations
7119,TCS,Infrastructure,612929,2024-10-23 14:00:00,Marketing
7120,TCS,Consulting,99505,2024-10-23 15:00:00,IT
7121,Google Cloud,Infrastructure,78585,2024-10-23 16:00:00,Marketing
7122,Azure,Software,59542,2024-10-23 17:00:00,Finance
7123,Google Cloud,Cloud,16628,2024-10-23 18:00:00,Operations
7124,Azure,Software,9265,2024-10-23 19:00:00,Finance
7125,Google Cloud,Software,25671,2024-10-23 20:00:00,Marketing
7126,Google Cloud,Software,13460,2024-10-23 21:00:00,Marketing
7127,Infosys,Consulting,4477,2024-10-23 22:00:00,HR
7128,Google Cloud,Software,3202,2024-10-23 23:00:00,Finance
7129,TCS,Infrastructure,90410,2024-10-24 00:00:00,HR
7130,Google Cloud,Infrastructure,12850,2024-10-24 01:00:00,Finance
7131,Azure,Cloud,21809,2024-10-24 02:00:00,HR
7132,Google Cloud,Infrastructure,71886,2024-10-24 03:00:00,HR
7133,AWS,Software,3806,2024-10-24 04:00:00,Finance
7134,Wipro,Software,8163,2024-10-24 05:00:00,Marketing
7135,Azure,Infrastructure,95368,2024-10-24 06:00:00,IT
7136,AWS,Cloud,1185,2024-10-24 07:00:00,Marketing
7137,Azure,Cloud,25718,2024-10-24 08:00:00,IT
7138,TCS,Infrastructure,78081,2024-10-24 09:00:00,Finance
7139,Wipro,Consulting,57202,2024-10-24 10:00:00,Operations
7140,Wipro,Consulting,26215,2024-10-24 11:00:00,Marketing
7141,TCS,Consulting,29325,2024-10-24 12:00:00,HR
7142,Wipro,Consulting,19458,2024-10-24 13:00:00,Marketing
7143,TCS,Infrastructure,17006,2024-10-24 14:00:00,Finance
7144,AWS,Cloud,95080,2024-10-24 15:00:00,Operations
7145,Infosys,Software,33969,2024-10-24 16:00:00,Operations
7146,Azure,Software,77820,2024-10-24 17:00:00,Marketing
7147,TCS,Infrastructure,28655,2024-10-24 18:00:00,Marketing
7148,Azure,Software,95679,2024-10-24 19:00:00,Marketing
7149,AWS,Consulting,82234,2024-10-24 20:00:00,Finance
7150,Infosys,Cloud,10102,2024-10-24 21:00:00,IT
7151,AWS,Infrastructure,68107,2024-10-24 22:00:00,IT
7152,Wipro,Cloud,22553,2024-10-24 23:00:00,HR
7153,Azure,Infrastructure,85079,2024-10-25 00:00:00,Finance
7154,IBM,Infrastructure,95437,2024-10-25 01:00:00,Operations
7155,Infosys,Infrastructure,80570,2024-10-25 02:00:00,HR
7156,Wipro,Infrastructure,93656,2024-10-25 03:00:00,Operations
7157,Infosys,Cloud,67865,2024-10-25 04:00:00,Operations
7158,Wipro,Software,42420,2024-10-25 05:00:00,Marketing
7159,AWS,Infrastructure,26382,2024-10-25 06:00:00,Operations
7160,TCS,Consulting,70235,2024-10-25 07:00:00,Operations
7161,Azure,Infrastructure,39795,2024-10-25 08:00:00,Finance
7162,Google Cloud,Cloud,52425,2024-10-25 09:00:00,Marketing
7163,Google Cloud,Infrastructure,58402,2024-10-25 10:00:00,Marketing
7164,AWS,Consulting,63539,2024-10-25 11:00:00,HR
7165,Azure,Cloud,77203,2024-10-25 12:00:00,Marketing
7166,Azure,Infrastructure,24459,2024-10-25 13:00:00,IT
7167,AWS,Consulting,50649,2024-10-25 14:00:00,Finance
7168,Azure,Cloud,73495,2024-10-25 15:00:00,HR
7169,TCS,Infrastructure,96117,2024-10-25 16:00:00,IT
7170,AWS,Consulting,47384,2024-10-25 17:00:00,Operations
7171,TCS,Cloud,72746,2024-10-25 18:00:00,IT
7172,Azure,Infrastructure,79053,2024-10-25 19:00:00,HR
7173,AWS,Cloud,57278,2024-10-25 20:00:00,Marketing
7174,Azure,Consulting,79156,2024-10-25 21:00:00,Finance
7175,AWS,Infrastructure,37744,2024-10-25 22:00:00,HR
7176,Azure,Infrastructure,89340,2024-10-25 23:00:00,IT
7177,TCS,Infrastructure,31568,2024-10-26 00:00:00,IT
7178,IBM,Consulting,18991,2024-10-26 01:00:00,HR
7179,TCS,Software,9912,2024-10-26 02:00:00,HR
7180,Azure,Infrastructure,33527,2024-10-26 03:00:00,HR
7181,AWS,Consulting,97399,2024-10-26 04:00:00,Marketing
7182,Google Cloud,Cloud,51426,2024-10-26 05:00:00,HR
7183,TCS,Cloud,99994,2024-10-26 06:00:00,Operations
7184,TCS,Consulting,404106,2024-10-26 07:00:00,Finance
7185,Wipro,Software,13344,2024-10-26 08:00:00,Finance
7186,Google Cloud,Consulting,3355,2024-10-26 09:00:00,Operations
7187,Azure,Cloud,97429,2024-10-26 10:00:00,IT
7188,IBM,Cloud,263470,2024-10-26 11:00:00,IT
7189,AWS,Infrastructure,67285,2024-10-26 12:00:00,IT
7190,Wipro,Software,85971,2024-10-26 13:00:00,IT
7191,Azure,Consulting,46733,2024-10-26 14:00:00,Marketing
7192,Infosys,Cloud,57915,2024-10-26 15:00:00,Operations
7193,IBM,Cloud,53716,2024-10-26 16:00:00,Finance
7194,TCS,Cloud,39526,2024-10-26 17:00:00,Operations
7195,Infosys,Consulting,19088,2024-10-26 18:00:00,Finance
7196,TCS,Consulting,66377,2024-10-26 19:00:00,IT
7197,TCS,Software,45405,2024-10-26 20:00:00,Marketing
7198,Infosys,Infrastructure,39842,2024-10-26 21:00:00,HR
7199,IBM,Infrastructure,62788,2024-10-26 22:00:00,HR
7200,Infosys,Infrastructure,52529,2024-10-26 23:00:00,IT
7201,Azure,Cloud,90939,2024-10-27 00:00:00,IT
7202,Wipro,Infrastructure,53383,2024-10-27 01:00:00,Operations
7203,Wipro,Cloud,40177,2024-10-27 02:00:00,Marketing
7204,Infosys,Software,40056,2024-10-27 03:00:00,Marketing
7205,Azure,Cloud,89249,2024-10-27 04:00:00,Operations
7206,Wipro,Software,67421,2024-10-27 05:00:00,Marketing
7207,Azure,Software,34632,2024-10-27 06:00:00,Marketing
7208,Azure,Infrastructure,40685,2024-10-27 07:00:00,HR
7209,TCS,Infrastructure,78222,2024-10-27 08:00:00,Marketing
7210,Wipro,Cloud,69590,2024-10-27 09:00:00,IT
7211,Wipro,Consulting,9977,2024-10-27 10:00:00,HR
7212,TCS,Infrastructure,91568,2024-10-27 11:00:00,IT
7213,Infosys,Infrastructure,49967,2024-10-27 12:00:00,IT
7214,TCS,Consulting,75072,2024-10-27 13:00:00,Operations
7215,Wipro,Consulting,16070,2024-10-27 14:00:00,Marketing
7216,Wipro,Infrastructure,83473,2024-10-27 15:00:00,Marketing
7217,IBM,Consulting,22500,2024-10-27 16:00:00,Marketing
7218,Infosys,Cloud,11011,2024-10-27 17:00:00,Marketing
7219,TCS,Software,49039,2024-10-27 18:00:00,HR
7220,AWS,Software,9896,2024-10-27 19:00:00,Finance
7221,AWS,Infrastructure,96335,2024-10-27 20:00:00,IT
7222,Infosys,Infrastructure,81118,2024-10-27 21:00:00,Finance
7223,TCS,Cloud,40958,2024-10-27 22:00:00,Finance
7224,TCS,Consulting,42912,2024-10-27 23:00:00,Finance
7225,Azure,Infrastructure,1814,2024-10-28 00:00:00,HR
7226,Wipro,Software,76276,2024-10-28 01:00:00,Finance
7227,Google Cloud,Cloud,25719,2024-10-28 02:00:00,HR
7228,IBM,Cloud,649412,2024-10-28 03:00:00,Operations
7229,Infosys,Consulting,71494,2024-10-28 04:00:00,Operations
7230,Google Cloud,Infrastructure,4825,2024-10-28 05:00:00,Operations
7231,Google Cloud,Infrastructure,51368,2024-10-28 06:00:00,HR
7232,Infosys,Cloud,15800,2024-10-28 07:00:00,HR
7233,TCS,Software,76535,2024-10-28 08:00:00,IT
7234,Infosys,Infrastructure,87390,2024-10-28 09:00:00,Finance
7235,Google Cloud,Software,93851,2024-10-28 10:00:00,Marketing
7236,Wipro,Cloud,76017,2024-10-28 11:00:00,Marketing
7237,IBM,Infrastructure,49505,2024-10-28 12:00:00,Finance
7238,IBM,Software,58899,2024-10-28 13:00:00,Marketing
7239,Wipro,Cloud,83782,2024-10-28 14:00:00,Marketing
7240,Wipro,Software,23601,2024-10-28 15:00:00,Marketing
7241,TCS,Infrastructure,11677,2024-10-28 16:00:00,HR
7242,AWS,Consulting,30552,2024-10-28 17:00:00,HR
7243,Infosys,Software,88858,2024-10-28 18:00:00,HR
7244,IBM,Consulting,68891,2024-10-28 19:00:00,Finance
7245,Wipro,Infrastructure,75693,2024-10-28 20:00:00,Operations
7246,Infosys,Consulting,92450,2024-10-28 21:00:00,Marketing
7247,IBM,Cloud,34292,2024-10-28 22:00:00,IT
7248,Wipro,Consulting,67097,2024-10-28 23:00:00,HR
7249,IBM,Software,74703,2024-10-29 00:00:00,IT
7250,TCS,Software,17184,2024-10-29 01:00:00,Marketing
7251,AWS,Consulting,91033,2024-10-29 02:00:00,Operations
7252,AWS,Cloud,90336,2024-10-29 03:00:00,IT
7253,Wipro,Infrastructure,62046,2024-10-29 04:00:00,Marketing
7254,IBM,Consulting,67741,2024-10-29 05:00:00,Marketing
7255,TCS,Software,62377,2024-10-29 06:00:00,HR
7256,Azure,Software,13039,2024-10-29 07:00:00,Operations
7257,Infosys,Consulting,46161,2024-10-29 08:00:00,Marketing
7258,Infosys,Consulting,36006,2024-10-29 09:00:00,Operations
7259,Google Cloud,Consulting,18544,2024-10-29 10:00:00,HR
7260,TCS,Infrastructure,13987,2024-10-29 11:00:00,IT
7261,IBM,Software,6239,2024-10-29 12:00:00,Finance
7262,Google Cloud,Software,45785,2024-10-29 13:00:00,Finance
7263,Wipro,Software,24358,2024-10-29 14:00:00,Finance
7264,IBM,Infrastructure,390286,2024-10-29 15:00:00,Operations
7265,Google Cloud,Cloud,57450,2024-10-29 16:00:00,Finance
7266,AWS,Software,89520,2024-10-29 17:00:00,IT
7267,Infosys,Software,29428,2024-10-29 18:00:00,Marketing
7268,IBM,Cloud,10096,2024-10-29 19:00:00,Operations
7269,Google Cloud,Infrastructure,48582,2024-10-29 20:00:00,IT
7270,AWS,Cloud,25536,2024-10-29 21:00:00,Operations
7271,TCS,Cloud,58395,2024-10-29 22:00:00,Operations
7272,Google Cloud,Cloud,69157,2024-10-29 23:00:00,Operations
7273,Wipro,Cloud,70484,2024-10-30 00:00:00,HR
7274,Wipro,Infrastructure,2287,2024-10-30 01:00:00,Marketing
7275,Wipro,Infrastructure,55510,2024-10-30 02:00:00,Finance
7276,IBM,Cloud,24902,2024-10-30 03:00:00,HR
7277,Infosys,Consulting,57188,2024-10-30 04:00:00,Marketing
7278,Google Cloud,Consulting,22164,2024-10-30 05:00:00,Finance
7279,TCS,Consulting,82204,2024-10-30 06:00:00,HR
7280,Google Cloud,Consulting,2772,2024-10-30 07:00:00,HR
7281,Infosys,Software,54054,2024-10-30 08:00:00,IT
7282,AWS,Infrastructure,55878,2024-10-30 09:00:00,HR
7283,Infosys,Infrastructure,33238,2024-10-30 10:00:00,Operations
7284,Wipro,Cloud,59293,2024-10-30 11:00:00,HR
7285,IBM,Software,82298,2024-10-30 12:00:00,Operations
7286,AWS,Cloud,8213,2024-10-30 13:00:00,Marketing
7287,IBM,Cloud,15941,2024-10-30 14:00:00,Marketing
7288,Wipro,Infrastructure,96881,2024-10-30 15:00:00,Operations
7289,Azure,Software,16964,2024-10-30 16:00:00,IT
7290,Infosys,Consulting,27855,2024-10-30 17:00:00,IT
7291,Infosys,Infrastructure,59769,2024-10-30 18:00:00,Marketing
7292,TCS,Software,84504,2024-10-30 19:00:00,HR
7293,Google Cloud,Software,2046,2024-10-30 20:00:00,Marketing
7294,AWS,Infrastructure,15909,2024-10-30 21:00:00,Marketing
7295,IBM,Infrastructure,80114,2024-10-30 22:00:00,Operations
7296,AWS,Cloud,24368,2024-10-30 23:00:00,IT
7297,TCS,Cloud,95135,2024-10-31 00:00:00,Operations
7298,TCS,Cloud,72255,2024-10-31 01:00:00,Marketing
7299,IBM,Consulting,82496,2024-10-31 02:00:00,Finance
7300,Google Cloud,Infrastructure,90142,2024-10-31 03:00:00,HR
7301,IBM,Software,16624,2024-10-31 04:00:00,Marketing
7302,IBM,Infrastructure,11352,2024-10-31 05:00:00,Operations
7303,Wipro,Software,97421,2024-10-31 06:00:00,Finance
7304,Google Cloud,Consulting,81539,2024-10-31 07:00:00,Finance
7305,Infosys,Infrastructure,10223,2024-10-31 08:00:00,Marketing
7306,Wipro,Software,97969,2024-10-31 09:00:00,IT
7307,Azure,Software,79254,2024-10-31 10:00:00,Finance
7308,Google Cloud,Cloud,67851,2024-10-31 11:00:00,HR
7309,TCS,Consulting,51044,2024-10-31 12:00:00,Operations
7310,Wipro,Infrastructure,88089,2024-10-31 13:00:00,Operations
7311,Google Cloud,Cloud,91218,2024-10-31 14:00:00,Operations
7312,AWS,Consulting,86000,2024-10-31 15:00:00,Marketing
7313,IBM,Cloud,32419,2024-10-31 16:00:00,Operations
7314,Azure,Infrastructure,14767,2024-10-31 17:00:00,Operations
7315,Infosys,Software,73002,2024-10-31 18:00:00,HR
7316,IBM,Infrastructure,32028,2024-10-31 19:00:00,IT
7317,AWS,Consulting,48953,2024-10-31 20:00:00,Marketing
7318,AWS,Infrastructure,58965,2024-10-31 21:00:00,Marketing
7319,Azure,Consulting,70776,2024-10-31 22:00:00,Operations
7320,Infosys,Cloud,32459,2024-10-31 23:00:00,HR
7321,TCS,Consulting,91932,2024-11-01 00:00:00,Finance
7322,Wipro,Software,83331,2024-11-01 01:00:00,Operations
7323,Infosys,Software,25689,2024-11-01 02:00:00,Operations
7324,Google Cloud,Software,81446,2024-11-01 03:00:00,Marketing
7325,AWS,Cloud,68982,2024-11-01 04:00:00,Marketing
7326,Google Cloud,Consulting,4346,2024-11-01 05:00:00,Operations
7327,TCS,Cloud,46179,2024-11-01 06:00:00,Marketing
7328,Google Cloud,Infrastructure,41517,2024-11-01 07:00:00,HR
7329,Infosys,Infrastructure,70678,2024-11-01 08:00:00,Finance
7330,Google Cloud,Infrastructure,82606,2024-11-01 09:00:00,Finance
7331,TCS,Infrastructure,73623,2024-11-01 10:00:00,Finance
7332,TCS,Software,90288,2024-11-01 11:00:00,Operations
7333,TCS,Consulting,82171,2024-11-01 12:00:00,Operations
7334,Infosys,Software,59916,2024-11-01 13:00:00,Operations
7335,TCS,Consulting,88754,2024-11-01 14:00:00,HR
7336,AWS,Consulting,98409,2024-11-01 15:00:00,Finance
7337,IBM,Cloud,49575,2024-11-01 16:00:00,Marketing
7338,TCS,Infrastructure,46039,2024-11-01 17:00:00,Marketing
7339,Google Cloud,Consulting,50955,2024-11-01 18:00:00,IT
7340,Wipro,Infrastructure,81260,2024-11-01 19:00:00,IT
7341,Google Cloud,Infrastructure,56871,2024-11-01 20:00:00,Marketing
7342,Wipro,Infrastructure,61678,2024-11-01 21:00:00,Finance
7343,Google Cloud,Software,32351,2024-11-01 22:00:00,Operations
7344,Infosys,Infrastructure,61693,2024-11-01 23:00:00,Marketing
7345,Google Cloud,Consulting,32433,2024-11-02 00:00:00,Marketing
7346,Infosys,Software,75797,2024-11-02 01:00:00,IT
7347,Infosys,Infrastructure,80015,2024-11-02 02:00:00,Finance
7348,TCS,Cloud,16804,2024-11-02 03:00:00,Marketing
7349,AWS,Infrastructure,93781,2024-11-02 04:00:00,Operations
7350,Wipro,Infrastructure,46101,2024-11-02 05:00:00,Operations
7351,TCS,Software,61115,2024-11-02 06:00:00,HR
7352,TCS,Consulting,79363,2024-11-02 07:00:00,Operations
7353,IBM,Infrastructure,45700,2024-11-02 08:00:00,Marketing
7354,Infosys,Software,78576,2024-11-02 09:00:00,Marketing
7355,Infosys,Software,20477,2024-11-02 10:00:00,Operations
7356,Wipro,Consulting,17127,2024-11-02 11:00:00,IT
7357,Google Cloud,Software,87718,2024-11-02 12:00:00,Finance
7358,Google Cloud,Consulting,27049,2024-11-02 13:00:00,Marketing
7359,TCS,Cloud,91063,2024-11-02 14:00:00,Operations
7360,Azure,Infrastructure,13473,2024-11-02 15:00:00,Operations
7361,Azure,Software,83245,2024-11-02 16:00:00,Marketing
7362,Google Cloud,Cloud,62836,2024-11-02 17:00:00,HR
7363,Azure,Software,43464,2024-11-02 18:00:00,Finance
7364,IBM,Software,14714,2024-11-02 19:00:00,Marketing
7365,Google Cloud,Cloud,61878,2024-11-02 20:00:00,Operations
7366,Infosys,Software,35208,2024-11-02 21:00:00,HR
7367,TCS,Software,98481,2024-11-02 22:00:00,Marketing
7368,AWS,Cloud,88104,2024-11-02 23:00:00,Finance
7369,TCS,Software,75683,2024-11-03 00:00:00,HR
7370,Google Cloud,Consulting,82803,2024-11-03 01:00:00,Operations
7371,IBM,Software,42514,2024-11-03 02:00:00,IT
7372,Google Cloud,Infrastructure,97988,2024-11-03 03:00:00,Finance
7373,TCS,Software,6136,2024-11-03 04:00:00,HR
7374,IBM,Infrastructure,99115,2024-11-03 05:00:00,Marketing
7375,IBM,Infrastructure,32516,2024-11-03 06:00:00,Marketing
7376,IBM,Software,77982,2024-11-03 07:00:00,HR
7377,Wipro,Cloud,64878,2024-11-03 08:00:00,Marketing
7378,Google Cloud,Consulting,46099,2024-11-03 09:00:00,HR
7379,Azure,Consulting,91060,2024-11-03 10:00:00,Finance
7380,Azure,Software,14188,2024-11-03 11:00:00,Marketing
7381,Google Cloud,Cloud,52188,2024-11-03 12:00:00,Finance
7382,Google Cloud,Cloud,6560,2024-11-03 13:00:00,Operations
7383,Wipro,Consulting,37397,2024-11-03 14:00:00,Operations
7384,Azure,Cloud,78193,2024-11-03 15:00:00,Operations
7385,Google Cloud,Software,39082,2024-11-03 16:00:00,Operations
7386,Google Cloud,Software,85376,2024-11-03 17:00:00,Marketing
7387,Wipro,Cloud,42430,2024-11-03 18:00:00,HR
7388,Wipro,Software,51522,2024-11-03 19:00:00,Marketing
7389,TCS,Infrastructure,41397,2024-11-03 20:00:00,Marketing
7390,Wipro,Consulting,77860,2024-11-03 21:00:00,Finance
7391,AWS,Software,26247,2024-11-03 22:00:00,HR
7392,Azure,Cloud,84094,2024-11-03 23:00:00,IT
7393,TCS,Consulting,20943,2024-11-04 00:00:00,IT
7394,AWS,Software,40460,2024-11-04 01:00:00,HR
7395,Google Cloud,Consulting,42986,2024-11-04 02:00:00,IT
7396,Google Cloud,Cloud,45514,2024-11-04 03:00:00,HR
7397,TCS,Infrastructure,81908,2024-11-04 04:00:00,Finance
7398,Wipro,Infrastructure,53385,2024-11-04 05:00:00,Finance
7399,IBM,Software,13631,2024-11-04 06:00:00,Marketing
7400,IBM,Infrastructure,68008,2024-11-04 07:00:00,IT
7401,Google Cloud,Software,27955,2024-11-04 08:00:00,HR
7402,IBM,Consulting,48367,2024-11-04 09:00:00,Finance
7403,Infosys,Software,31802,2024-11-04 10:00:00,Marketing
7404,TCS,Software,71408,2024-11-04 11:00:00,IT
7405,AWS,Software,94083,2024-11-04 12:00:00,IT
7406,TCS,Infrastructure,44341,2024-11-04 13:00:00,IT
7407,Azure,Software,14691,2024-11-04 14:00:00,Finance
7408,Wipro,Cloud,5753,2024-11-04 15:00:00,Finance
7409,Wipro,Software,2833,2024-11-04 16:00:00,IT
7410,TCS,Consulting,9645,2024-11-04 17:00:00,Finance
7411,Google Cloud,Cloud,96977,2024-11-04 18:00:00,IT
7412,Google Cloud,Consulting,41024,2024-11-04 19:00:00,Operations
7413,Infosys,Consulting,81598,2024-11-04 20:00:00,Finance
7414,Infosys,Consulting,10635,2024-11-04 21:00:00,HR
7415,Wipro,Cloud,21064,2024-11-04 22:00:00,Finance
7416,Infosys,Cloud,10940,2024-11-04 23:00:00,IT
7417,AWS,Infrastructure,36169,2024-11-05 00:00:00,HR
7418,Infosys,Cloud,79647,2024-11-05 01:00:00,Marketing
7419,AWS,Software,46200,2024-11-05 02:00:00,HR
7420,Infosys,Consulting,57329,2024-11-05 03:00:00,HR
7421,Wipro,Infrastructure,52158,2024-11-05 04:00:00,Finance
7422,Wipro,Cloud,30739,2024-11-05 05:00:00,HR
7423,AWS,Consulting,18793,2024-11-05 06:00:00,HR
7424,TCS,Cloud,84682,2024-11-05 07:00:00,IT
7425,Wipro,Infrastructure,34677,2024-11-05 08:00:00,Finance
7426,TCS,Cloud,67296,2024-11-05 09:00:00,IT
7427,Google Cloud,Cloud,24022,2024-11-05 10:00:00,Finance
7428,AWS,Consulting,72148,2024-11-05 11:00:00,Marketing
7429,IBM,Software,28265,2024-11-05 12:00:00,HR
7430,Wipro,Cloud,1530,2024-11-05 13:00:00,Finance
7431,Azure,Infrastructure,10551,2024-11-05 14:00:00,HR
7432,Google Cloud,Cloud,29394,2024-11-05 15:00:00,HR
7433,TCS,Cloud,43987,2024-11-05 16:00:00,Operations
7434,Wipro,Software,49984,2024-11-05 17:00:00,IT
7435,AWS,Consulting,69096,2024-11-05 18:00:00,Finance
7436,IBM,Infrastructure,85097,2024-11-05 19:00:00,Marketing
7437,Infosys,Consulting,71639,2024-11-05 20:00:00,Operations
7438,IBM,Consulting,25090,2024-11-05 21:00:00,IT
7439,Azure,Consulting,84457,2024-11-05 22:00:00,Marketing
7440,TCS,Cloud,3781,2024-11-05 23:00:00,Marketing
7441,Google Cloud,Software,18330,2024-11-06 00:00:00,HR
7442,IBM,Cloud,6257,2024-11-06 01:00:00,IT
7443,AWS,Infrastructure,59642,2024-11-06 02:00:00,Operations
7444,Azure,Software,55249,2024-11-06 03:00:00,Finance
7445,AWS,Consulting,52663,2024-11-06 04:00:00,Finance
7446,Wipro,Software,35956,2024-11-06 05:00:00,Operations
7447,Infosys,Infrastructure,16615,2024-11-06 06:00:00,HR
7448,Google Cloud,Cloud,1881,2024-11-06 07:00:00,HR
7449,AWS,Cloud,2847,2024-11-06 08:00:00,Marketing
7450,TCS,Consulting,52127,2024-11-06 09:00:00,IT
7451,Wipro,Cloud,88646,2024-11-06 10:00:00,Marketing
7452,Wipro,Cloud,38336,2024-11-06 11:00:00,Finance
7453,Google Cloud,Infrastructure,82850,2024-11-06 12:00:00,Operations
7454,Wipro,Software,96654,2024-11-06 13:00:00,IT
7455,TCS,Cloud,40931,2024-11-06 14:00:00,Operations
7456,AWS,Infrastructure,44924,2024-11-06 15:00:00,IT
7457,Google Cloud,Infrastructure,23966,2024-11-06 16:00:00,Finance
7458,Wipro,Consulting,45023,2024-11-06 17:00:00,Finance
7459,Wipro,Infrastructure,636763,2024-11-06 18:00:00,IT
7460,TCS,Consulting,58841,2024-11-06 19:00:00,HR
7461,Infosys,Cloud,66125,2024-11-06 20:00:00,IT
7462,Infosys,Consulting,68752,2024-11-06 21:00:00,Finance
7463,IBM,Infrastructure,92100,2024-11-06 22:00:00,Operations
7464,Wipro,Software,90937,2024-11-06 23:00:00,Marketing
7465,AWS,Software,62858,2024-11-07 00:00:00,Operations
7466,Google Cloud,Cloud,59714,2024-11-07 01:00:00,Finance
7467,Wipro,Cloud,12780,2024-11-07 02:00:00,Operations
7468,Azure,Software,77230,2024-11-07 03:00:00,HR
7469,Google Cloud,Consulting,71345,2024-11-07 04:00:00,HR
7470,IBM,Cloud,83098,2024-11-07 05:00:00,IT
7471,Infosys,Infrastructure,98977,2024-11-07 06:00:00,Operations
7472,Wipro,Cloud,296541,2024-11-07 07:00:00,Operations
7473,TCS,Consulting,96153,2024-11-07 08:00:00,Finance
7474,Azure,Cloud,15244,2024-11-07 09:00:00,IT
7475,Wipro,Infrastructure,99415,2024-11-07 10:00:00,IT
7476,IBM,Infrastructure,12116,2024-11-07 11:00:00,Operations
7477,AWS,Infrastructure,88954,2024-11-07 12:00:00,Marketing
7478,Azure,Consulting,82243,2024-11-07 13:00:00,Operations
7479,IBM,Consulting,84301,2024-11-07 14:00:00,Operations
7480,Wipro,Infrastructure,36895,2024-11-07 15:00:00,Operations
7481,AWS,Infrastructure,79636,2024-11-07 16:00:00,HR
7482,Azure,Consulting,24867,2024-11-07 17:00:00,IT
7483,AWS,Consulting,2208,2024-11-07 18:00:00,HR
7484,AWS,Consulting,45085,2024-11-07 19:00:00,Marketing
7485,Azure,Software,66572,2024-11-07 20:00:00,Finance
7486,Azure,Consulting,66234,2024-11-07 21:00:00,Marketing
7487,AWS,Infrastructure,84748,2024-11-07 22:00:00,IT
7488,IBM,Software,12252,2024-11-07 23:00:00,Finance
7489,Infosys,Consulting,86261,2024-11-08 00:00:00,Marketing
7490,Azure,Infrastructure,8006,2024-11-08 01:00:00,IT
7491,Wipro,Cloud,90595,2024-11-08 02:00:00,Marketing
7492,Google Cloud,Software,71883,2024-11-08 03:00:00,Finance
7493,TCS,Infrastructure,33171,2024-11-08 04:00:00,Finance
7494,AWS,Cloud,29517,2024-11-08 05:00:00,Marketing
7495,AWS,Infrastructure,25274,2024-11-08 06:00:00,HR
7496,TCS,Consulting,34577,2024-11-08 07:00:00,Marketing
7497,Infosys,Consulting,28648,2024-11-08 08:00:00,Marketing
7498,TCS,Cloud,70654,2024-11-08 09:00:00,Marketing
7499,Azure,Consulting,18910,2024-11-08 10:00:00,HR
7500,TCS,Infrastructure,79619,2024-11-08 11:00:00,Operations
7501,AWS,Cloud,50647,2024-11-08 12:00:00,Finance
7502,TCS,Infrastructure,79723,2024-11-08 13:00:00,IT
7503,Google Cloud,Infrastructure,1424,2024-11-08 14:00:00,Finance
7504,Wipro,Infrastructure,52899,2024-11-08 15:00:00,Finance
7505,Azure,Consulting,27641,2024-11-08 16:00:00,Operations
7506,TCS,Consulting,778427,2024-11-08 17:00:00,Finance
7507,AWS,Infrastructure,82454,2024-11-08 18:00:00,Finance
7508,IBM,Software,24154,2024-11-08 19:00:00,HR
7509,Wipro,Infrastructure,49166,2024-11-08 20:00:00,HR
7510,Azure,Infrastructure,12992,2024-11-08 21:00:00,HR
7511,AWS,Cloud,35001,2024-11-08 22:00:00,HR
7512,Infosys,Infrastructure,15546,2024-11-08 23:00:00,HR
7513,Google Cloud,Consulting,42524,2024-11-09 00:00:00,IT
7514,Infosys,Cloud,69555,2024-11-09 01:00:00,Operations
7515,Google Cloud,Software,2304,2024-11-09 02:00:00,Marketing
7516,TCS,Cloud,50284,2024-11-09 03:00:00,HR
7517,Azure,Software,83368,2024-11-09 04:00:00,Operations
7518,TCS,Cloud,89327,2024-11-09 05:00:00,Marketing
7519,Google Cloud,Cloud,11022,2024-11-09 06:00:00,Finance
7520,Google Cloud,Software,76886,2024-11-09 07:00:00,Finance
7521,Google Cloud,Consulting,78354,2024-11-09 08:00:00,Operations
7522,Wipro,Consulting,34617,2024-11-09 09:00:00,IT
7523,AWS,Consulting,70498,2024-11-09 10:00:00,IT
7524,Azure,Cloud,59824,2024-11-09 11:00:00,Operations
7525,TCS,Infrastructure,71390,2024-11-09 12:00:00,IT
7526,TCS,Cloud,35307,2024-11-09 13:00:00,IT
7527,Infosys,Infrastructure,69480,2024-11-09 14:00:00,Finance
7528,Google Cloud,Infrastructure,23327,2024-11-09 15:00:00,IT
7529,IBM,Consulting,4244,2024-11-09 16:00:00,IT
7530,Google Cloud,Infrastructure,23720,2024-11-09 17:00:00,Operations
7531,Google Cloud,Cloud,26090,2024-11-09 18:00:00,IT
7532,IBM,Cloud,65277,2024-11-09 19:00:00,HR
7533,TCS,Consulting,49536,2024-11-09 20:00:00,HR
7534,Infosys,Software,8855,2024-11-09 21:00:00,Operations
7535,AWS,Cloud,2601,2024-11-09 22:00:00,HR
7536,IBM,Infrastructure,32952,2024-11-09 23:00:00,Finance
7537,Wipro,Cloud,51374,2024-11-10 00:00:00,Operations
7538,Azure,Cloud,6690,2024-11-10 01:00:00,IT
