Transaction_ID,Date,Vendor,Department,Amount,Issue_Type,ML_Risk_Score,Recommended_Action,Estimated_Savings,Auto_Action,Execution_Status
8788,2025-01-01 03:00:00,Infosys,Marketing,97550,High ML Risk (Pattern),0.87178081232493,Investigate Vendor,19510.0,HIGH PRIORITY REVIEW,Vendor Flagged for Review
5244,2024-08-06 11:00:00,TCS,Finance,97548,High ML Risk (Pattern),0.8696158433070198,Investigate Vendor,19509.6,HIGH PRIORITY REVIEW,Vendor Flagged for Review
1944,2024-03-21 23:00:00,Azure,IT,97531,High ML Risk (Pattern),0.9127803030303032,Investigate Vendor,19506.2,HIGH PRIORITY REVIEW,Vendor Flagged for Review
9772,2025-02-11 03:00:00,Wipro,HR,97500,High ML Risk (Pattern),0.8347116755793228,Investigate Vendor,19500.0,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4890,2024-07-22 17:00:00,Infosys,HR,97490,High ML Risk (Pattern),0.8211056166056165,Investigate Vendor,19498.0,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4171,2024-06-22 18:00:00,TCS,Marketing,97487,High ML Risk (Pattern),0.8453786589227765,Investigate Vendor,19497.4,HIGH PRIORITY REVIEW,Vendor Flagged for Review
8448,2024-12-17 23:00:00,TCS,HR,97485,High ML Risk (Pattern),0.844311337355455,Investigate Vendor,19497.0,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4185,2024-06-23 08:00:00,TCS,Marketing,97481,High ML Risk (Pattern),0.8556405914347092,Investigate Vendor,19496.2,HIGH PRIORITY REVIEW,Vendor Flagged for Review
9162,2025-01-16 17:00:00,Azure,HR,97458,High ML Risk (Pattern),0.8661085858585857,Investigate Vendor,19491.6,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4217,2024-06-24 16:00:00,Azure,Finance,97447,High ML Risk (Pattern),0.7608534096622331,Investigate Vendor,19489.4,Monitor,Vendor Flagged for Review
7187,2024-10-26 10:00:00,Azure,IT,97429,High ML Risk (Pattern),0.8152567693744165,Investigate Vendor,19485.8,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4606,2024-07-10 21:00:00,TCS,Operations,97421,High ML Risk (Pattern),0.8716524801308081,Investigate Vendor,19484.2,HIGH PRIORITY REVIEW,Vendor Flagged for Review
7303,2024-10-31 06:00:00,Wipro,Finance,97421,High ML Risk (Pattern),0.7905615334957439,Investigate Vendor,19484.2,Monitor,Vendor Flagged for Review
2130,2024-03-29 17:00:00,IBM,Operations,97384,High ML Risk (Pattern),0.8251587579087578,Investigate Vendor,19476.8,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4814,2024-07-19 13:00:00,IBM,IT,97367,High ML Risk (Pattern),0.8397006604506605,Investigate Vendor,19473.4,HIGH PRIORITY REVIEW,Vendor Flagged for Review
8692,2024-12-28 03:00:00,Wipro,IT,97279,High ML Risk (Pattern),0.8017787052129157,Investigate Vendor,19455.8,HIGH PRIORITY REVIEW,Vendor Flagged for Review
4961,2024-07-25 16:00:00,TCS,Operations,97242,High ML Risk (Pattern),0.7807277561619665,Investigate Vendor,19448.4,Monitor,Vendor Flagged for Review
6124,2024-09-12 03:00:00,Wipro,Marketing,97238,High ML Risk (Pattern),0.8353825180667286,Investigate Vendor,19447.6,HIGH PRIORITY REVIEW,Vendor Flagged for Review
3264,2024-05-15 23:00:00,Infosys,HR,97220,High ML Risk (Pattern),0.7893771068113173,Investigate Vendor,19444.0,Monitor,Vendor Flagged for Review
9516,2025-01-31 11:00:00,Azure,IT,97212,High ML Risk (Pattern),0.7722756132756132,Investigate Vendor,19442.4,Monitor,Vendor Flagged for Review
4403,2024-07-02 10:00:00,IBM,HR,97177,High ML Risk (Pattern),0.7589614274614276,Investigate Vendor,19435.4,Monitor,Vendor Flagged for Review
507,2024-01-22 02:00:00,Infosys,IT,97819,Category Overspend,0.7282346681096682,Alert Department Head,14672.85,Monitor,Alert Sent to Manager
4180,2024-06-23 03:00:00,AWS,Finance,97404,Category Overspend,0.7385182809966092,Alert Department Head,14610.6,Monitor,Alert Sent to Manager
2943,2024-05-02 14:00:00,Infosys,Operations,97344,Category Overspend,0.7345825957668063,Alert Department Head,14601.6,Monitor,Alert Sent to Manager
129,2024-01-06 08:00:00,Google Cloud,Operations,97319,Category Overspend,0.6928059440559441,Alert Department Head,14597.85,Monitor,Alert Sent to Manager
6505,2024-09-28 00:00:00,AWS,HR,97256,Category Overspend,0.6885073376915481,Alert Department Head,14588.4,Monitor,Alert Sent to Manager
2230,2024-04-02 21:00:00,AWS,Operations,97171,Category Overspend,0.6926826068668173,Alert Department Head,14575.65,Monitor,Alert Sent to Manager
9273,2025-01-21 08:00:00,Wipro,Finance,97159,Category Overspend,0.7204418257181415,Alert Department Head,14573.85,Monitor,Alert Sent to Manager
6780,2024-10-09 11:00:00,Google Cloud,Finance,97134,Category Overspend,0.6229186665587595,Alert Department Head,14570.1,Monitor,Alert Sent to Manager
6001,2024-09-07 00:00:00,Wipro,IT,97111,Category Overspend,0.696546992481203,Alert Department Head,14566.65,Monitor,Alert Sent to Manager
3496,2024-05-25 15:00:00,IBM,Operations,97102,Category Overspend,0.664491452991453,Alert Department Head,14565.3,Monitor,Alert Sent to Manager
7087,2024-10-22 06:00:00,Azure,IT,97093,Category Overspend,0.7413561862114494,Alert Department Head,14563.95,Monitor,Alert Sent to Manager
8233,2024-12-09 00:00:00,IBM,Operations,96969,Category Overspend,0.5533560579427453,Alert Department Head,14545.35,Monitor,Alert Sent to Manager
5642,2024-08-23 01:00:00,AWS,Operations,96909,Category Overspend,0.5949990126832232,Alert Department Head,14536.35,Monitor,Alert Sent to Manager
7874,2024-11-24 01:00:00,Wipro,HR,96885,Category Overspend,0.5430487407329511,Alert Department Head,14532.75,Monitor,Alert Sent to Manager
5129,2024-08-01 16:00:00,Google Cloud,Marketing,96849,Category Overspend,0.6038971145813252,Alert Department Head,14527.35,Monitor,Alert Sent to Manager
1207,2024-02-20 06:00:00,Azure,IT,96797,Category Overspend,0.6553932595182596,Alert Department Head,14519.55,Monitor,Alert Sent to Manager
1187,2024-02-19 10:00:00,Google Cloud,Operations,96773,Category Overspend,0.6179173326673326,Alert Department Head,14515.95,Monitor,Alert Sent to Manager
8123,2024-12-04 10:00:00,Azure,IT,96768,Category Overspend,0.6224982794982796,Alert Department Head,14515.2,Monitor,Alert Sent to Manager
569,2024-01-24 16:00:00,AWS,Operations,96719,Category Overspend,0.5396373626373626,Alert Department Head,14507.85,Monitor,Alert Sent to Manager
9915,2025-02-17 02:00:00,Azure,HR,96672,Category Overspend,0.5131430056871233,Alert Department Head,14500.8,Monitor,Alert Sent to Manager
3284,2024-05-16 19:00:00,Azure,Finance,3413,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,341.3,Monitor,Logged for Monitoring
310,2024-01-13 21:00:00,AWS,Marketing,3407,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,340.7,Monitor,Logged for Monitoring
69,2024-01-03 20:00:00,TCS,Marketing,3387,Statistical Outlier (Isolation Forest),0.009456709956709955,Flag for Audit,338.7,Monitor,Logged for Monitoring
1186,2024-02-19 09:00:00,TCS,IT,3379,Statistical Outlier (Isolation Forest),0.0007692307692307692,Flag for Audit,337.9,Monitor,Logged for Monitoring
4886,2024-07-22 13:00:00,Wipro,Operations,3369,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,336.9,Monitor,Logged for Monitoring
7186,2024-10-26 09:00:00,Google Cloud,Operations,3355,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,335.5,Monitor,Logged for Monitoring
1885,2024-03-19 12:00:00,Infosys,HR,3335,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,333.5,Monitor,Logged for Monitoring
5687,2024-08-24 22:00:00,AWS,Operations,3315,Statistical Outlier (Isolation Forest),0.0030681818181818184,Flag for Audit,331.5,Monitor,Logged for Monitoring
7720,2024-11-17 15:00:00,AWS,HR,3134,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,313.4,Monitor,Logged for Monitoring
2383,2024-04-09 06:00:00,TCS,Finance,3118,Statistical Outlier (Isolation Forest),0.0018181818181818182,Flag for Audit,311.8,Monitor,Logged for Monitoring
5637,2024-08-22 20:00:00,AWS,HR,3108,Statistical Outlier (Isolation Forest),0.003472222222222222,Flag for Audit,310.8,Monitor,Logged for Monitoring
4554,2024-07-08 17:00:00,TCS,Finance,3106,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,310.6,Monitor,Logged for Monitoring
127,2024-01-06 06:00:00,IBM,IT,3093,Statistical Outlier (Isolation Forest),0.007619047619047619,Flag for Audit,309.3,Monitor,Logged for Monitoring
7114,2024-10-23 09:00:00,Infosys,IT,3080,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,308.0,Monitor,Logged for Monitoring
2242,2024-04-03 09:00:00,Wipro,Finance,3076,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,307.6,Monitor,Logged for Monitoring
9412,2025-01-27 03:00:00,Azure,HR,3068,Statistical Outlier (Isolation Forest),0.015984126984126983,Flag for Audit,306.8,Monitor,Logged for Monitoring
2303,2024-04-05 22:00:00,Wipro,HR,3064,Statistical Outlier (Isolation Forest),0.0007692307692307692,Flag for Audit,306.4,Monitor,Logged for Monitoring
2859,2024-04-29 02:00:00,TCS,Finance,3056,Statistical Outlier (Isolation Forest),0.0021428571428571425,Flag for Audit,305.6,Monitor,Logged for Monitoring
1695,2024-03-11 14:00:00,Google Cloud,IT,3035,Statistical Outlier (Isolation Forest),0.014181818181818183,Flag for Audit,303.5,Monitor,Logged for Monitoring
8929,2025-01-07 00:00:00,IBM,HR,3014,Statistical Outlier (Isolation Forest),0.004666666666666667,Flag for Audit,301.4,Monitor,Logged for Monitoring
7768,2024-11-19 15:00:00,Azure,HR,3002,Statistical Outlier (Isolation Forest),0.002857142857142857,Flag for Audit,300.2,Monitor,Logged for Monitoring
3938,2024-06-13 01:00:00,Wipro,Finance,2987,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,298.7,Monitor,Logged for Monitoring
5432,2024-08-14 07:00:00,Infosys,HR,2982,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,298.2,Monitor,Logged for Monitoring
5226,2024-08-05 17:00:00,Google Cloud,Finance,2982,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,298.2,Monitor,Logged for Monitoring
4469,2024-07-05 04:00:00,IBM,Finance,2979,Statistical Outlier (Isolation Forest),0.0026515151515151512,Flag for Audit,297.9,Monitor,Logged for Monitoring
5369,2024-08-11 16:00:00,Azure,IT,2963,Statistical Outlier (Isolation Forest),0.013893557422969187,Flag for Audit,296.3,Monitor,Logged for Monitoring
4283,2024-06-27 10:00:00,IBM,Finance,2949,Statistical Outlier (Isolation Forest),0.008318181818181818,Flag for Audit,294.9,Monitor,Logged for Monitoring
9229,2025-01-19 12:00:00,Azure,Marketing,2943,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,294.3,Monitor,Logged for Monitoring
8029,2024-11-30 12:00:00,IBM,Finance,2935,Statistical Outlier (Isolation Forest),0.0041025641025641026,Flag for Audit,293.5,Monitor,Logged for Monitoring
3755,2024-06-05 10:00:00,Infosys,Marketing,2933,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,293.3,Monitor,Logged for Monitoring
877,2024-02-06 12:00:00,Infosys,HR,2908,Statistical Outlier (Isolation Forest),0.0022222222222222222,Flag for Audit,290.8,Monitor,Logged for Monitoring
3275,2024-05-16 10:00:00,Wipro,Operations,2908,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,290.8,Monitor,Logged for Monitoring
6492,2024-09-27 11:00:00,Infosys,Finance,2902,Statistical Outlier (Isolation Forest),0.0050757575757575755,Flag for Audit,290.2,Monitor,Logged for Monitoring
9244,2025-01-20 03:00:00,TCS,Finance,2891,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,289.1,Monitor,Logged for Monitoring
9476,2025-01-29 19:00:00,Azure,IT,2869,Statistical Outlier (Isolation Forest),0.0032559523809523806,Flag for Audit,286.9,Monitor,Logged for Monitoring
2090,2024-03-28 01:00:00,AWS,HR,2868,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,286.8,Monitor,Logged for Monitoring
4960,2024-07-25 15:00:00,TCS,Operations,2865,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,286.5,Monitor,Logged for Monitoring
8530,2024-12-21 09:00:00,Infosys,Finance,2861,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,286.1,Monitor,Logged for Monitoring
7449,2024-11-06 08:00:00,AWS,Marketing,2847,Statistical Outlier (Isolation Forest),0.004538461538461538,Flag for Audit,284.7,Monitor,Logged for Monitoring
8962,2025-01-08 09:00:00,Infosys,HR,2835,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,283.5,Monitor,Logged for Monitoring
7409,2024-11-04 16:00:00,Wipro,IT,2833,Statistical Outlier (Isolation Forest),0.0007692307692307692,Flag for Audit,283.3,Monitor,Logged for Monitoring
9490,2025-01-30 09:00:00,Wipro,Finance,2825,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,282.5,Monitor,Logged for Monitoring
5021,2024-07-28 04:00:00,TCS,HR,2821,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,282.1,Monitor,Logged for Monitoring
73,2024-01-04 00:00:00,TCS,Finance,2799,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,279.9,Monitor,Logged for Monitoring
2473,2024-04-13 00:00:00,AWS,Marketing,2783,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,278.3,Monitor,Logged for Monitoring
6371,2024-09-22 10:00:00,IBM,Marketing,2780,Statistical Outlier (Isolation Forest),0.005091093117408907,Flag for Audit,278.0,Monitor,Logged for Monitoring
3743,2024-06-04 22:00:00,AWS,Finance,2776,Statistical Outlier (Isolation Forest),0.0027142857142857147,Flag for Audit,277.6,Monitor,Logged for Monitoring
7280,2024-10-30 07:00:00,Google Cloud,HR,2772,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,277.2,Monitor,Logged for Monitoring
1831,2024-03-17 06:00:00,Wipro,Finance,2769,Statistical Outlier (Isolation Forest),0.0017647058823529412,Flag for Audit,276.9,Monitor,Logged for Monitoring
9179,2025-01-17 10:00:00,IBM,Operations,2767,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,276.7,Monitor,Logged for Monitoring
5991,2024-09-06 14:00:00,IBM,HR,2753,Statistical Outlier (Isolation Forest),0.003484848484848485,Flag for Audit,275.3,Monitor,Logged for Monitoring
7974,2024-11-28 05:00:00,TCS,Operations,2745,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,274.5,Monitor,Logged for Monitoring
9999,2025-02-20 14:00:00,Google Cloud,Operations,2713,Statistical Outlier (Isolation Forest),0.0019090909090909091,Flag for Audit,271.3,Monitor,Logged for Monitoring
4868,2024-07-21 19:00:00,Infosys,HR,2694,Statistical Outlier (Isolation Forest),0.0061233766233766244,Flag for Audit,269.4,Monitor,Logged for Monitoring
9113,2025-01-14 16:00:00,TCS,IT,2674,Statistical Outlier (Isolation Forest),0.009166666666666667,Flag for Audit,267.4,Monitor,Logged for Monitoring
4029,2024-06-16 20:00:00,Infosys,Marketing,2663,Statistical Outlier (Isolation Forest),0.0018253968253968253,Flag for Audit,266.3,Monitor,Logged for Monitoring
3555,2024-05-28 02:00:00,IBM,IT,2658,Statistical Outlier (Isolation Forest),0.006444444444444444,Flag for Audit,265.8,Monitor,Logged for Monitoring
4523,2024-07-07 10:00:00,Infosys,IT,2648,Statistical Outlier (Isolation Forest),0.0016666666666666666,Flag for Audit,264.8,Monitor,Logged for Monitoring
2647,2024-04-20 06:00:00,AWS,Marketing,2643,Statistical Outlier (Isolation Forest),0.0026515151515151512,Flag for Audit,264.3,Monitor,Logged for Monitoring
9920,2025-02-17 07:00:00,Google Cloud,Marketing,2634,Statistical Outlier (Isolation Forest),0.0023376623376623377,Flag for Audit,263.4,Monitor,Logged for Monitoring
795,2024-02-03 02:00:00,Azure,Finance,2617,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,261.7,Monitor,Logged for Monitoring
9389,2025-01-26 04:00:00,IBM,Marketing,2611,Statistical Outlier (Isolation Forest),0.0025,Flag for Audit,261.1,Monitor,Logged for Monitoring
2454,2024-04-12 05:00:00,AWS,IT,2607,Statistical Outlier (Isolation Forest),0.016790043290043286,Flag for Audit,260.7,Monitor,Logged for Monitoring
4202,2024-06-24 01:00:00,TCS,HR,2607,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,260.7,Monitor,Logged for Monitoring
2143,2024-03-30 06:00:00,Google Cloud,Operations,2607,Statistical Outlier (Isolation Forest),0.009136002886002885,Flag for Audit,260.7,Monitor,Logged for Monitoring
7535,2024-11-09 22:00:00,AWS,HR,2601,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,260.1,Monitor,Logged for Monitoring
492,2024-01-21 11:00:00,Infosys,Finance,2600,Statistical Outlier (Isolation Forest),0.005793650793650793,Flag for Audit,260.0,Monitor,Logged for Monitoring
8983,2025-01-09 06:00:00,Azure,Operations,2573,Statistical Outlier (Isolation Forest),0.0019090909090909091,Flag for Audit,257.3,Monitor,Logged for Monitoring
4746,2024-07-16 17:00:00,TCS,Operations,2567,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,256.7,Monitor,Logged for Monitoring
2064,2024-03-26 23:00:00,Infosys,IT,2561,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,256.1,Monitor,Logged for Monitoring
8724,2024-12-29 11:00:00,Azure,Finance,2552,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,255.2,Monitor,Logged for Monitoring
702,2024-01-30 05:00:00,Google Cloud,Finance,2532,Statistical Outlier (Isolation Forest),0.0016666666666666666,Flag for Audit,253.2,Monitor,Logged for Monitoring
1412,2024-02-28 19:00:00,Wipro,HR,2528,Statistical Outlier (Isolation Forest),0.003333333333333333,Flag for Audit,252.8,Monitor,Logged for Monitoring
8311,2024-12-12 06:00:00,AWS,IT,2525,Statistical Outlier (Isolation Forest),0.008959207459207459,Flag for Audit,252.5,Monitor,Logged for Monitoring
15,2024-01-01 14:00:00,TCS,Operations,2511,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,251.1,Monitor,Logged for Monitoring
1985,2024-03-23 16:00:00,TCS,HR,2505,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,250.5,Monitor,Logged for Monitoring
7093,2024-10-22 12:00:00,Infosys,HR,2504,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,250.4,Monitor,Logged for Monitoring
3155,2024-05-11 10:00:00,IBM,Marketing,2476,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,247.6,Monitor,Logged for Monitoring
5061,2024-07-29 20:00:00,TCS,Marketing,2461,Statistical Outlier (Isolation Forest),0.003076923076923077,Flag for Audit,246.1,Monitor,Logged for Monitoring
4875,2024-07-22 02:00:00,Wipro,Marketing,2460,Statistical Outlier (Isolation Forest),0.0013333333333333333,Flag for Audit,246.0,Monitor,Logged for Monitoring
1320,2024-02-24 23:00:00,TCS,Finance,2436,Statistical Outlier (Isolation Forest),0.0015384615384615385,Flag for Audit,243.6,Monitor,Logged for Monitoring
6546,2024-09-29 17:00:00,TCS,IT,2436,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,243.6,Monitor,Logged for Monitoring
8088,2024-12-02 23:00:00,AWS,Marketing,2431,Statistical Outlier (Isolation Forest),0.0019090909090909091,Flag for Audit,243.1,Monitor,Logged for Monitoring
6453,2024-09-25 20:00:00,Google Cloud,IT,2403,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,240.3,Monitor,Logged for Monitoring
4086,2024-06-19 05:00:00,Azure,Operations,2358,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,235.8,Monitor,Logged for Monitoring
4763,2024-07-17 10:00:00,Infosys,Operations,2354,Statistical Outlier (Isolation Forest),0.006628787878787878,Flag for Audit,235.4,Monitor,Logged for Monitoring
3748,2024-06-05 03:00:00,TCS,Operations,2333,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,233.3,Monitor,Logged for Monitoring
1056,2024-02-13 23:00:00,TCS,IT,2320,Statistical Outlier (Isolation Forest),0.0022222222222222222,Flag for Audit,232.0,Monitor,Logged for Monitoring
4533,2024-07-07 20:00:00,Infosys,Operations,2316,Statistical Outlier (Isolation Forest),0.0006666666666666666,Flag for Audit,231.6,Monitor,Logged for Monitoring
3721,2024-06-04 00:00:00,TCS,Marketing,2310,Statistical Outlier (Isolation Forest),0.0011111111111111111,Flag for Audit,231.0,Monitor,Logged for Monitoring
7515,2024-11-09 02:00:00,Google Cloud,Marketing,2304,Statistical Outlier (Isolation Forest),0.004666666666666667,Flag for Audit,230.4,Monitor,Logged for Monitoring
241,2024-01-11 00:00:00,Wipro,Finance,2301,Statistical Outlier (Isolation Forest),0.0065491350754508645,Flag for Audit,230.1,Monitor,Logged for Monitoring
2706,2024-04-22 17:00:00,Google Cloud,Operations,2299,Statistical Outlier (Isolation Forest),0.0019166666666666666,Flag for Audit,229.9,Monitor,Logged for Monitoring
2211,2024-04-02 02:00:00,IBM,Marketing,2293,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,229.3,Monitor,Logged for Monitoring
7274,2024-10-30 01:00:00,Wipro,Marketing,2287,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,228.7,Monitor,Logged for Monitoring
6095,2024-09-10 22:00:00,AWS,Marketing,2268,Statistical Outlier (Isolation Forest),0.0011111111111111111,Flag for Audit,226.8,Monitor,Logged for Monitoring
8921,2025-01-06 16:00:00,IBM,IT,2249,Statistical Outlier (Isolation Forest),0.003571428571428571,Flag for Audit,224.9,Monitor,Logged for Monitoring
4823,2024-07-19 22:00:00,Azure,Finance,2244,Statistical Outlier (Isolation Forest),0.000625,Flag for Audit,224.4,Monitor,Logged for Monitoring
2358,2024-04-08 05:00:00,Wipro,IT,2238,Statistical Outlier (Isolation Forest),0.002,Flag for Audit,223.8,Monitor,Logged for Monitoring
6022,2024-09-07 21:00:00,Infosys,Operations,2238,Statistical Outlier (Isolation Forest),0.002159090909090909,Flag for Audit,223.8,Monitor,Logged for Monitoring
6695,2024-10-05 22:00:00,AWS,Marketing,2236,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,223.6,Monitor,Logged for Monitoring
3078,2024-05-08 05:00:00,Azure,Operations,2223,Statistical Outlier (Isolation Forest),0.0008333333333333333,Flag for Audit,222.3,Monitor,Logged for Monitoring
7483,2024-11-07 18:00:00,AWS,HR,2208,Statistical Outlier (Isolation Forest),0.00465909090909091,Flag for Audit,220.8,Monitor,Logged for Monitoring
4499,2024-07-06 10:00:00,IBM,Operations,2195,Statistical Outlier (Isolation Forest),0.002,Flag for Audit,219.5,Monitor,Logged for Monitoring
5762,2024-08-28 01:00:00,AWS,Marketing,2159,Statistical Outlier (Isolation Forest),0.003632478632478633,Flag for Audit,215.9,Monitor,Logged for Monitoring
4232,2024-06-25 07:00:00,Azure,HR,2151,Statistical Outlier (Isolation Forest),0.0024475524475524478,Flag for Audit,215.1,Monitor,Logged for Monitoring
6233,2024-09-16 16:00:00,Azure,Finance,2144,Statistical Outlier (Isolation Forest),0.0018803418803418803,Flag for Audit,214.4,Monitor,Logged for Monitoring
5967,2024-09-05 14:00:00,IBM,Operations,2135,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,213.5,Monitor,Logged for Monitoring
9146,2025-01-16 01:00:00,TCS,Marketing,2132,Statistical Outlier (Isolation Forest),0.0022222222222222222,Flag for Audit,213.2,Monitor,Logged for Monitoring
2380,2024-04-09 03:00:00,Azure,HR,2130,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,213.0,Monitor,Logged for Monitoring
7061,2024-10-21 04:00:00,Infosys,Operations,2120,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,212.0,Monitor,Logged for Monitoring
9898,2025-02-16 09:00:00,AWS,Operations,2119,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,211.9,Monitor,Logged for Monitoring
3965,2024-06-14 04:00:00,IBM,Finance,2112,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,211.2,Monitor,Logged for Monitoring
457,2024-01-20 00:00:00,Wipro,HR,2110,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,211.0,Monitor,Logged for Monitoring
4749,2024-07-16 20:00:00,IBM,HR,2094,Statistical Outlier (Isolation Forest),0.0025,Flag for Audit,209.4,Monitor,Logged for Monitoring
6061,2024-09-09 12:00:00,Wipro,IT,2085,Statistical Outlier (Isolation Forest),0.002,Flag for Audit,208.5,Monitor,Logged for Monitoring
8136,2024-12-04 23:00:00,Google Cloud,Finance,2084,Statistical Outlier (Isolation Forest),0.003964646464646464,Flag for Audit,208.4,Monitor,Logged for Monitoring
329,2024-01-14 16:00:00,TCS,Operations,2073,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,207.3,Monitor,Logged for Monitoring
4302,2024-06-28 05:00:00,Google Cloud,Finance,2071,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,207.1,Monitor,Logged for Monitoring
5823,2024-08-30 14:00:00,Google Cloud,Operations,2069,Statistical Outlier (Isolation Forest),0.005804195804195804,Flag for Audit,206.9,Monitor,Logged for Monitoring
265,2024-01-12 00:00:00,Infosys,HR,2067,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,206.7,Monitor,Logged for Monitoring
7293,2024-10-30 20:00:00,Google Cloud,Marketing,2046,Statistical Outlier (Isolation Forest),0.004217032967032967,Flag for Audit,204.6,Monitor,Logged for Monitoring
9589,2025-02-03 12:00:00,AWS,IT,2027,Statistical Outlier (Isolation Forest),0.0016666666666666666,Flag for Audit,202.7,Monitor,Logged for Monitoring
1989,2024-03-23 20:00:00,Infosys,Marketing,2010,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,201.0,Monitor,Logged for Monitoring
9337,2025-01-24 00:00:00,Google Cloud,Finance,1992,Statistical Outlier (Isolation Forest),0.005158730158730158,Flag for Audit,199.2,Monitor,Logged for Monitoring
900,2024-02-07 11:00:00,AWS,HR,1987,Statistical Outlier (Isolation Forest),0.010871794871794871,Flag for Audit,198.7,Monitor,Logged for Monitoring
3056,2024-05-07 07:00:00,Wipro,IT,1982,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,198.2,Monitor,Logged for Monitoring
3910,2024-06-11 21:00:00,AWS,Marketing,1981,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,198.1,Monitor,Logged for Monitoring
6842,2024-10-12 01:00:00,Google Cloud,Finance,1975,Statistical Outlier (Isolation Forest),0.0030000000000000005,Flag for Audit,197.5,Monitor,Logged for Monitoring
8255,2024-12-09 22:00:00,Azure,HR,1974,Statistical Outlier (Isolation Forest),0.003418803418803419,Flag for Audit,197.4,Monitor,Logged for Monitoring
5710,2024-08-25 21:00:00,Google Cloud,Operations,1973,Statistical Outlier (Isolation Forest),0.0,Flag for Audit,197.3,Monitor,Logged for Monitoring
6253,2024-09-17 12:00:00,Infosys,Operations,1972,Statistical Outlier (Isolation Forest),0.0016666666666666666,Flag for Audit,197.2,Monitor,Logged for Monitoring
6826,2024-10-11 09:00:00,Infosys,IT,1972,Statistical Outlier (Isolation Forest),0.008311688311688312,Flag for Audit,197.2,Monitor,Logged for Monitoring
3207,2024-05-13 14:00:00,Wipro,Marketing,1958,Statistical Outlier (Isolation Forest),0.0013333333333333333,Flag for Audit,195.8,Monitor,Logged for Monitoring
6146,2024-09-13 01:00:00,Infosys,IT,1947,Statistical Outlier (Isolation Forest),0.0021929824561403508,Flag for Audit,194.7,Monitor,Logged for Monitoring
