transaction_id,transaction_type,amount,budget_amount,sender,receiver,sender_old_balance,sender_new_balance,receiver_old_balance,receiver_new_balance,is_fraud,date,month,currency
T0016942,PAYMENT,40305.43,43580.06574764779,C4491285,C1932097,449797.1,409491.67,69014.52,109319.95,0,2023-01-12,January,INR
T0016943,PAYMENT,47894.3,44531.09955743912,C3085676,M6091939,129864.13,81969.83,10368.1,58262.4,0,2023-01-12,January,INR
T0016944,PAYMENT,51563.64,50951.139390035656,C5609705,C2107239,110141.62,58577.98,412747.63,464311.27,0,2023-01-12,January,INR
T0016945,PAYMENT,26808.03,26215.73703081221,C8142237,C1829912,109573.67,82765.64,372821.96,399629.99,0,2023-01-12,January,INR
T0016946,PAYMENT,61382.68,56271.175957800646,C5106110,M1833891,294528.04,233145.36,291479.04,352861.72,0,2023-01-12,January,INR
T0016947,TRANSFER,52198.75,47595.70956024214,C5043637,C9203325,419801.46,367602.71,380801.47,433000.22,0,2023-01-12,January,INR
T0016948,PAYMENT,47904.0,46176.1224212579,C1539078,M1568760,121751.44,73847.44,288520.56,336424.56,0,2023-01-12,January,INR
T0016949,PAYMENT,37658.74,39043.19552079086,C3522794,M4550938,321326.84,283668.1,296312.57,333971.31,0,2023-01-12,January,INR
T0016950,PAYMENT,34145.88,35763.9458853994,C8265310,C7726073,354986.18,320840.3,480917.61,515063.49,0,2023-01-12,January,INR
T0016951,TRANSFER,43935.5,47943.75848495095,C8296343,C8218134,67116.53,23181.03,72688.61,116624.11,0,2023-01-12,January,INR
T0016952,CASH_OUT,21985.04,20629.30870519996,C1938455,C1507627,44638.89,22653.85,149489.93,171474.97,0,2023-01-12,January,INR
T0016953,CASH_IN,26871.39,26486.341738193976,C1172951,C9044337,44287.52,17416.13,56193.81,83065.2,0,2023-01-12,January,INR
T0016954,CASH_IN,51549.33,52216.132566346954,C8479170,C9541364,225263.71,173714.38,116357.38,167906.71,0,2023-01-12,January,INR
T0016955,TRANSFER,2175.73,2033.465027610513,C2568257,C9729640,128370.28,126194.55,422278.76,424454.49,0,2023-01-12,January,INR
T0016956,PAYMENT,77469.82,73419.71160671368,C6170927,M6886332,178353.12,100883.3,359142.79,436612.61,0,2023-01-12,January,INR
T0016957,TRANSFER,108713.59,107413.46951338832,C8442592,C5610750,487681.74,378968.15,285117.31,393830.9,0,2023-01-12,January,INR
T0016958,TRANSFER,2004.49,1918.6697728343718,C8085949,C2537886,161959.9,159955.41,105721.49,107725.98,0,2023-01-12,January,INR
T0016959,CASH_OUT,39271.07,36106.81493751718,C5955864,C2111820,164439.77,125168.7,240354.23,279625.3,0,2023-01-12,January,INR
T0016960,TRANSFER,40978.88,41946.028577342564,C4389766,C8357702,370105.75,329126.87,279434.38,320413.26,0,2023-01-12,January,INR
T0016961,CASH_OUT,11271.66,12020.501166982904,C7962847,C8653115,470714.14,459442.48,64287.67,75559.33,0,2023-01-12,January,INR
T0016962,CASH_OUT,1607.25,1544.955265169975,C7252629,M8413243,322600.61,320993.36,37092.7,38699.95,0,2023-01-12,January,INR
T0016963,CASH_IN,47859.48,44754.65756869489,C8543583,M6564031,384728.16,336868.68,91108.45,138967.93,0,2023-01-12,January,INR
T0016964,CASH_OUT,40459.27,43647.59196594665,C5624624,C6074998,114033.67,73574.4,396218.67,436677.94,0,2023-01-12,January,INR
T0016965,CASH_IN,6899.66,6900.686855261465,C9477670,C2741537,93683.68,86784.02,283643.16,290542.82,0,2023-01-12,January,INR
T0016966,CASH_OUT,21514.79,23382.250326344798,C7927672,C1818855,498793.92,477279.13,325264.31,346779.1,0,2023-01-12,January,INR
T0016967,CASH_IN,17779.29,18160.91639856332,C1570821,M2807827,482766.76,464987.47,53053.05,70832.34,0,2023-01-12,January,INR
T0016968,TRANSFER,50600.34,54479.37255801618,C3645031,C4607002,172039.93,121439.59,156906.5,207506.84,0,2023-01-12,January,INR
T0016969,CASH_OUT,72076.48,77392.27970200813,C8193111,M3712365,402068.4,329991.92,118713.38,190789.86,0,2023-01-12,January,INR
T0016970,CASH_IN,2248.37,2432.9124616578256,C2044716,C5936835,141053.26,138804.89,393084.67,395333.04,0,2023-01-12,January,INR
T0016971,PAYMENT,63764.7,57763.10377189318,C7378894,C8035981,26969.08,0.0,70882.8,134647.5,0,2023-01-12,January,INR
T0016972,TRANSFER,104273.69,108979.79389333636,C4065197,C7694160,346970.8,242697.11,134194.27,238467.96,0,2023-01-12,January,INR
T0016973,PAYMENT,74400.66,80787.69844871295,C2863230,C8452397,269218.67,194818.01,347544.54,421945.2,0,2023-01-12,January,INR
T0016974,TRANSFER,86521.31,94353.11835481352,C5859196,C3686533,26265.34,0.0,327436.94,413958.25,0,2023-01-12,January,INR
T0016975,PAYMENT,5063.84,5568.906533533334,C9385319,M9421927,211729.87,206666.03,437155.38,442219.22,0,2023-01-12,January,INR
T0016976,CASH_OUT,90147.22,90126.7704998242,C9078945,M8858413,292942.51,202795.29,423345.84,513493.06,0,2023-01-12,January,INR
T0016977,PAYMENT,23307.69,22082.054667767094,C4637816,M4140098,197331.3,174023.61,419863.16,443170.85,0,2023-01-12,January,INR
T0016978,PAYMENT,24871.81,26722.477945969396,C1033250,C3256641,21765.04,0.0,376802.38,401674.19,0,2023-01-12,January,INR
T0016979,CASH_OUT,13181.95,12741.173401868808,C8988493,C8991173,468349.66,455167.71,75144.3,88326.25,0,2023-01-12,January,INR
T0016980,TRANSFER,55784.86,50506.03349714141,C9075315,M9983785,463979.29,408194.43,272192.4,327977.26,0,2023-01-12,January,INR
T0016981,TRANSFER,26025.92,27761.37158145415,C6446022,M5185107,443390.03,417364.11,57647.11,83673.03,0,2023-01-12,January,INR
T0016982,TRANSFER,16196.79,16628.220343895795,C6657087,C2035497,348748.51,332551.72,249465.07,265661.86,0,2023-01-12,January,INR
T0016983,TRANSFER,169377.36,185677.830099135,C5740730,C6457996,452463.63,283086.27,391824.61,561201.97,0,2023-01-12,January,INR
T0016984,TRANSFER,10894.52,10951.361056718177,C1112477,C8496545,427765.88,416871.36,255360.29,266254.81,0,2023-01-12,January,INR
T0016985,CASH_IN,46466.24,49443.71478793602,C2435715,C5219321,272246.88,225780.64,172771.55,219237.79,0,2023-01-12,January,INR
T0016986,CASH_OUT,125726.33,118876.00042508119,C2290458,C2189951,256004.25,130277.92,499552.02,625278.35,0,2023-01-12,January,INR
T0016987,PAYMENT,28910.71,26411.724683701534,C9228947,C7620233,308869.9,279959.19,154534.93,183445.64,0,2023-01-12,January,INR
T0016988,CASH_OUT,42503.4,44651.6539412877,C1448462,C7833816,141779.2,99275.8,91723.0,134226.4,0,2023-01-12,January,INR
T0016989,PAYMENT,56811.41,61103.318344536114,C6009956,M8874484,59402.16,2590.75,254865.79,311677.2,0,2023-01-12,January,INR
T0016990,TRANSFER,23496.91,25396.11894553179,C4265217,C8760710,464542.18,441045.27,226399.08,249895.99,0,2023-01-12,January,INR
T0016991,TRANSFER,48789.74,51105.13492110795,C1054831,C5300425,245762.22,196972.48,170902.29,219692.03,0,2023-01-12,January,INR
T0016992,TRANSFER,6945.65,7534.324276398108,C9273117,C3816266,42877.03,35931.38,135972.8,142918.45,0,2023-01-12,January,INR
T0016993,TRANSFER,18585.17,19434.27577807689,C1164560,M2489611,472807.66,454222.49,497254.32,515839.49,0,2023-01-12,January,INR
T0016994,PAYMENT,243835.15,224945.02693527276,C8702198,C1912005,404190.81,160355.66,182640.72,426475.87,0,2023-01-12,January,INR
T0016995,CASH_IN,26848.81,28368.888831268647,C7998692,C8442206,323205.23,296356.42,276898.39,303747.2,0,2023-01-12,January,INR
T0016996,CASH_OUT,31893.88,29602.749538596832,C8143144,C9999181,495595.32,463701.44,43136.86,75030.74,0,2023-01-12,January,INR
T0016997,CASH_IN,29663.82,26718.383992144616,C2457427,C6789484,410513.67,380849.85,232531.14,262194.96,0,2023-01-12,January,INR
T0016998,CASH_OUT,278721.68,254009.9947600701,C8929763,M9739469,39769.82,0.0,251431.92,530153.6,0,2023-01-12,January,INR
T0016999,PAYMENT,42816.43,38636.4154938229,C6388645,M3767303,360127.73,317311.3,175401.35,218217.78,0,2023-01-12,January,INR
T0017000,PAYMENT,42887.51,45729.50050198346,C4617664,M7811389,59764.78,16877.27,19022.12,61909.63,0,2023-01-12,January,INR
T0017001,TRANSFER,69325.45,72682.803892624,C7129736,M4572923,387281.84,317956.39,264198.46,333523.91,0,2023-01-12,January,INR
T0017002,PAYMENT,15836.27,15603.898300996123,C4072979,C4478412,134909.61,119073.34,21553.39,37389.66,0,2023-01-12,January,INR
T0017003,DEBIT,159523.04,168146.50489716962,C3514290,C6760224,174385.15,14862.11,110616.64,270139.68,0,2023-01-12,January,INR
T0017004,CASH_IN,12939.52,11915.710444957953,C3594035,C2209605,416085.98,403146.46,469562.45,482501.97,0,2023-01-12,January,INR
T0017005,PAYMENT,115378.68,126332.113254452,C6123823,C4710276,65737.16,0.0,172344.52,287723.2,0,2023-01-12,January,INR
T0017006,CASH_IN,71412.72,73949.94480194012,C6409424,M4762452,471858.88,400446.16,210168.62,281581.34,0,2023-01-12,January,INR
T0017007,CASH_OUT,58372.25,63338.23087274369,C3162328,C4874834,63423.75,5051.5,262756.52,321128.77,0,2023-01-12,January,INR
T0017008,PAYMENT,13227.44,13778.866927676665,C3210498,C7483082,12646.34,0.0,438014.23,451241.67,0,2023-01-12,January,INR
T0017009,CASH_OUT,125397.02,125066.16109198827,C9516837,C3502999,12799.85,0.0,129367.55,254764.57,0,2023-01-12,January,INR
T0017010,PAYMENT,36017.7,34422.663933957614,C5633915,M2371275,404912.93,368895.23,476914.87,512932.57,0,2023-01-12,January,INR
T0017011,PAYMENT,22644.95,22365.57584346995,C8741530,C6498588,239884.12,217239.17,372630.21,395275.16,0,2023-01-12,January,INR
T0017012,PAYMENT,30707.57,33474.72337941995,C3971593,C1151203,254006.29,223298.72,62747.24,93454.81,0,2023-01-12,January,INR
T0017013,TRANSFER,28594.8,29213.326703132512,C3592384,C9893118,417262.99,388668.19,377100.7,405695.5,0,2023-01-12,January,INR
T0017014,CASH_IN,25707.25,24601.55302212174,C3543376,C9136316,256541.21,230833.96,362669.92,388377.17,0,2023-01-12,January,INR
T0017015,PAYMENT,5411.3,5224.72259746406,C5759329,C4446689,478465.08,473053.78,311843.99,317255.29,0,2023-01-12,January,INR
T0017016,CASH_IN,53575.76,52473.57505364725,C8011581,C7299907,1992.24,0.0,198618.98,252194.74,0,2023-01-12,January,INR
T0017017,PAYMENT,19656.78,18947.658423649096,C5505695,C5670688,81270.18,61613.4,396865.7,416522.48,0,2023-01-12,January,INR
T0017018,PAYMENT,18244.38,17009.33050731876,C3654462,C7244560,394043.74,375799.36,429890.57,448134.95,0,2023-01-12,January,INR
T0017019,CASH_IN,31071.35,30772.36262148858,C9640208,C2973605,457704.2,426632.85,35161.29,66232.64,0,2023-01-12,January,INR
T0017020,CASH_OUT,23363.45,22072.637441750892,C6151832,C9524670,353055.09,329691.64,185958.65,209322.1,0,2023-01-12,January,INR
T0017021,CASH_OUT,49888.08,49836.125706923645,C4546258,C8932888,149073.72,99185.64,268910.07,318798.15,0,2023-01-12,January,INR
T0017022,CASH_IN,40738.79,41634.70965932299,C1087151,M5686347,420286.17,379547.38,490351.7,531090.49,0,2023-01-12,January,INR
T0017023,PAYMENT,34712.57,36313.045991583174,C6060047,C8897475,110014.29,75301.72,246520.24,281232.81,0,2023-01-12,January,INR
T0017024,CASH_IN,11506.82,11279.033133317755,C6589569,C3862692,219323.0,207816.18,162088.45,173595.27,0,2023-01-12,January,INR
T0017025,CASH_IN,101579.93,96480.75531236328,C9358358,C8070748,392176.02,290596.09,48467.12,150047.05,0,2023-01-12,January,INR
T0017026,CASH_OUT,201.76,184.32494132157493,C3076299,C9184829,202126.61,201924.85,304512.67,304714.43,0,2023-01-12,January,INR
T0017027,DEBIT,167878.49,159904.17215573767,C2465299,C7264512,412406.38,244527.89,402160.87,570039.36,0,2023-01-12,January,INR
T0017028,DEBIT,1440.6,1356.9505028184087,C9993633,M9872303,301693.27,300252.67,495156.13,496596.73,0,2023-01-12,January,INR
T0017029,PAYMENT,2495.28,2574.0567703069023,C5954369,C2927124,430809.9,428314.62,320648.7,323143.98,0,2023-01-12,January,INR
T0017030,CASH_IN,11259.21,10717.39095011069,C1241839,M1184139,117453.05,106193.84,306217.52,317476.73,0,2023-01-12,January,INR
T0017031,PAYMENT,45575.99,49070.920179492474,C1951056,C5739545,317766.64,272190.65,282931.22,328507.21,0,2023-01-12,January,INR
T0017032,TRANSFER,16943.65,16941.239113885546,C5278545,C3976055,331173.24,314229.59,380198.48,397142.13,0,2023-01-12,January,INR
T0017033,CASH_OUT,37357.05,33828.5611788612,C6557489,M6752921,207263.12,169906.07,253179.55,290536.6,0,2023-01-12,January,INR
T0017034,CASH_OUT,69543.1,65996.36198083543,C3193315,C4261650,216392.3,146849.2,138334.53,207877.63,0,2023-01-12,January,INR
T0017036,PAYMENT,3892.22,3628.4612153362705,C7626228,M2001050,110782.17,106889.95,351856.24,355748.46,0,2023-01-12,January,INR
T0017037,TRANSFER,80697.6,80240.50212778705,C9708723,C9673684,47835.65,0.0,412430.16,493127.76,0,2023-01-12,January,INR
T0017038,PAYMENT,46721.5,44952.10475116288,C5419543,C2994159,257981.29,211259.79,309145.78,355867.28,0,2023-01-12,January,INR
T0017039,TRANSFER,17246.59,16999.96027677721,C4738682,C3941273,440131.98,422885.39,364353.65,381600.24,0,2023-01-12,January,INR
T0017040,PAYMENT,34531.25,37763.16686798344,C4250194,C1220118,488285.16,453753.91,591.24,35122.49,0,2023-01-12,January,INR
T0017041,CASH_OUT,4740.37,4494.988779518176,C2225688,C7108252,448948.9,444208.53,481417.34,486157.71,0,2023-01-12,January,INR
T0017042,CASH_IN,83946.63,81161.12572888676,C1474964,C7267744,385643.69,301697.06,93013.61,176960.24,0,2023-01-12,January,INR
T0017043,CASH_IN,33296.51,30817.710050675465,C8505998,M9365302,54383.47,21086.96,131705.16,165001.67,0,2023-01-12,January,INR
T0017044,TRANSFER,4318.79,4280.626128025307,C1334260,M1962146,310541.24,306222.45,129518.87,133837.66,0,2023-01-12,January,INR
T0017045,CASH_OUT,8472.63,8097.495390092791,C8387799,C5341721,325466.83,316994.2,139991.39,148464.02,0,2023-01-12,January,INR
T0017046,PAYMENT,24223.31,23863.40230747831,C3225354,C8988647,247457.87,223234.56,92439.98,116663.29,0,2023-01-12,January,INR
T0017047,TRANSFER,133914.53,136557.34073092826,C7253735,M1271050,421082.94,287168.41,10972.47,144887.0,0,2023-01-12,January,INR
T0017048,CASH_OUT,138882.17,142793.017183948,C9564316,C6255778,491257.85,352375.68,473978.98,612861.15,0,2023-01-12,January,INR
T0017049,PAYMENT,70976.61,68793.9973960831,C7739305,C3068482,486197.89,415221.28,206588.54,277565.15,0,2023-01-12,January,INR
T0017050,PAYMENT,477.75,512.7930730636772,C7565708,M4205431,10194.4,9716.65,74398.82,74876.57,0,2023-01-12,January,INR
T0017051,TRANSFER,5703.13,5474.325683827213,C3382436,M7801654,17945.78,12242.65,223414.8,229117.93,0,2023-01-12,January,INR
T0017052,TRANSFER,122662.09,118624.3470130107,C6383514,M8279982,26672.38,0.0,281266.79,403928.88,0,2023-01-12,January,INR
T0017053,PAYMENT,52188.36,52090.64112125317,C6778480,C1051882,156232.11,104043.75,375648.6,427836.96,0,2023-01-12,January,INR
T0017054,PAYMENT,4506.95,4929.900433998014,C4827682,C6856033,372776.54,368269.59,255759.37,260266.32,0,2023-01-12,January,INR
T0017055,CASH_OUT,12083.54,12724.179991215906,C1342178,C4547976,287365.3,275281.76,325949.73,338033.27,0,2023-01-12,January,INR
T0017056,TRANSFER,169486.74,176585.33312981683,C9211897,C7777204,243033.62,73546.88,97811.42,267298.16,0,2023-01-12,January,INR
T0017057,DEBIT,65523.8,64246.62575087553,C2772011,C8573147,367380.67,301856.87,431167.16,496690.96,0,2023-01-12,January,INR
T0017058,PAYMENT,53266.01,56765.83400050431,C9761092,C8899986,128349.4,75083.39,428499.18,481765.19,0,2023-01-12,January,INR
T0017059,TRANSFER,48806.37,49621.373387895335,C9390514,C1920532,495682.01,446875.64,40458.04,89264.41,0,2023-01-12,January,INR
T0017060,TRANSFER,290640.63,318897.29348862893,C1169772,M8268984,123731.23,0.0,185688.51,476329.14,0,2023-01-12,January,INR
T0017061,PAYMENT,37533.92,41078.10612058082,C7653116,C9679888,186089.22,148555.3,416406.99,453940.91,0,2023-01-12,January,INR
T0017062,CASH_IN,8053.34,8355.87053637634,C6706737,C8012282,426090.09,418036.75,139500.04,147553.38,0,2023-01-12,January,INR
T0017063,PAYMENT,93988.17,97406.42178077249,C3076052,C4392667,394090.69,300102.52,48727.46,142715.63,0,2023-01-12,January,INR
T0017064,TRANSFER,15605.24,15009.680310400096,C8315044,M7568590,76319.04,60713.8,26398.12,42003.36,0,2023-01-12,January,INR
T0017065,PAYMENT,1022.17,1058.1571623332788,C2002447,M1609293,30942.89,29920.72,98221.48,99243.65,0,2023-01-12,January,INR
T0017066,PAYMENT,72069.38,68415.05760272044,C3238202,M4397395,327048.89,254979.51,110566.79,182636.17,0,2023-01-12,January,INR
T0017067,PAYMENT,57232.32,58384.36787670988,C9540274,C8417822,347760.34,290528.02,372914.4,430146.72,0,2023-01-12,January,INR
T0017068,TRANSFER,36288.51,36451.81273637214,C7685555,C6866479,446298.25,410009.74,7306.34,43594.85,0,2023-01-12,January,INR
T0017069,CASH_OUT,15403.99,16559.406432682343,C2009688,C3386536,14992.38,0.0,278179.26,293583.25,0,2023-01-12,January,INR
T0017070,PAYMENT,134692.6,136197.077274931,C2296719,M6091289,434364.96,299672.36,460829.18,595521.78,0,2023-01-12,January,INR
T0017071,PAYMENT,18852.63,18305.148379727965,C3313630,M1016138,168722.37,149869.74,470552.57,489405.2,0,2023-01-12,January,INR
T0017072,CASH_OUT,102463.96,96741.43832949575,C1635054,C9671012,180955.58,78491.62,300926.02,403389.98,0,2023-01-12,January,INR
T0017073,PAYMENT,1836.48,1755.2203214454664,C2643705,C5955753,322336.57,320500.09,199326.69,201163.17,0,2023-01-12,January,INR
T0017074,PAYMENT,17032.55,17930.442795611547,C6145849,M5508419,429978.12,412945.57,162967.42,179999.97,0,2023-01-12,January,INR
T0017075,PAYMENT,96164.49,103195.40554242159,C1067174,M4000499,206634.49,110470.0,264903.52,361068.01,0,2023-01-12,January,INR
T0017076,CASH_IN,81960.04,87365.55704633889,C3587023,C2996360,3353.68,0.0,422386.41,504346.45,0,2023-01-12,January,INR
T0017077,PAYMENT,30907.55,33838.76939198547,C3827212,M3958030,324021.72,293114.17,118998.26,149905.81,0,2023-01-12,January,INR
T0017078,TRANSFER,77916.06,77672.66110219462,C9737819,M5119554,276780.65,198864.59,90406.42,168322.48,0,2023-01-12,January,INR
T0017079,TRANSFER,5423.31,5456.586896670981,C9767608,M4832105,485733.69,480310.38,91168.21,96591.52,0,2023-01-12,January,INR
T0017081,PAYMENT,181400.48,188629.71654469083,C4077129,C5572429,315182.61,133782.13,174867.87,356268.35,0,2023-01-12,January,INR
T0017082,CASH_OUT,42403.3,44707.479954428825,C5745789,M5216646,436840.64,394437.34,465576.03,507979.33,0,2023-01-12,January,INR
T0017083,CASH_OUT,148046.14,155194.772954512,C5538743,M3789827,135035.24,0.0,200847.63,348893.77,0,2023-01-12,January,INR
T0017084,DEBIT,199416.71,181454.1637367889,C8741563,C6229273,7113.27,0.0,333714.77,533131.48,0,2023-01-12,January,INR
T0017085,PAYMENT,85487.67,86710.70233271396,C7713421,C3215894,374605.89,289118.22,420852.95,506340.62,0,2023-01-12,January,INR
T0017086,CASH_OUT,133672.59,142473.68409340343,C9159174,C9532201,341468.18,207795.59,412036.38,545708.97,0,2023-01-12,January,INR
T0017087,CASH_IN,25216.24,25788.35952854759,C5959720,M7004020,440401.75,415185.51,91910.71,117126.95,0,2023-01-12,January,INR
T0017088,CASH_OUT,112790.94,123883.66545586353,C9272788,M3529722,116532.18,3741.24,362805.93,475596.87,0,2023-01-12,January,INR
T0017089,PAYMENT,44230.81,40149.049726909056,C7692322,C7233942,214924.53,170693.72,314095.58,358326.39,0,2023-01-12,January,INR
T0017090,PAYMENT,15590.04,16502.859057393107,C7649467,C9722158,24281.0,8690.96,228534.58,244124.62,0,2023-01-12,January,INR
T0017091,TRANSFER,72240.94,66765.19725416333,C6954722,C7883543,356384.12,284143.18,414958.54,487199.48,0,2023-01-12,January,INR
T0017092,PAYMENT,18927.27,17153.512848786042,C4020982,C8016242,95406.77,76479.5,182282.12,201209.39,0,2023-01-12,January,INR
T0017093,CASH_OUT,42020.34,43297.55884064065,C6477066,C2963071,277005.72,234985.38,30351.95,72372.29,0,2023-01-12,January,INR
T0017094,TRANSFER,44124.04,41385.7428390921,C4209256,M2646288,252332.21,208208.17,10334.48,54458.52,0,2023-01-12,January,INR
T0017095,DEBIT,10417.99,9875.65593123512,C6846839,M6053628,204333.7,193915.71,318130.8,328548.79,0,2023-01-12,January,INR
T0017096,CASH_OUT,58609.67,62230.11566539667,C3293119,M3523965,24335.7,0.0,231366.91,289976.58,0,2023-01-12,January,INR
T0017097,CASH_OUT,27702.35,30099.3660914037,C8192478,C2082814,303029.47,275327.12,383363.76,411066.11,0,2023-01-12,January,INR
T0017098,CASH_IN,14793.62,13528.064136430618,C6142301,C9183926,255761.19,240967.57,448018.29,462811.91,0,2023-01-12,January,INR
T0017099,TRANSFER,86241.95,89289.84417002258,C7391721,M4106980,121109.11,34867.16,314617.97,400859.92,0,2023-01-12,January,INR
T0017100,TRANSFER,70779.49,68344.81584657401,C2996119,C8212086,331038.56,260259.07,276808.2,347587.69,0,2023-01-12,January,INR
T0017101,TRANSFER,90364.39,85809.08175520448,C8125973,C7584608,485907.18,395542.79,91216.82,181581.21,0,2023-01-12,January,INR
T0017102,CASH_IN,80120.66,73809.44520110302,C8223442,M2290247,465360.48,385239.82,282108.47,362229.13,0,2023-01-12,January,INR
T0017103,PAYMENT,5723.73,5775.760441782193,C2310378,C2689083,444250.08,438526.35,254125.59,259849.32,0,2023-01-12,January,INR
T0017104,CASH_IN,71172.5,75106.66299329021,C4150146,C6261116,375832.58,304660.08,303710.9,374883.4,0,2023-01-12,January,INR
T0017105,PAYMENT,9280.73,10191.156061814094,C7099062,C6614271,400358.25,391077.52,244826.54,254107.27,0,2023-01-12,January,INR
T0017106,TRANSFER,10194.51,9364.199232611996,C8861898,C3492939,356505.66,346311.15,285978.73,296173.24,0,2023-01-12,January,INR
T0017107,PAYMENT,26129.17,26872.075668137753,C7633196,M2380540,204783.21,178654.04,377185.07,403314.24,0,2023-01-12,January,INR
T0017108,CASH_OUT,227917.37,230959.4371100521,C5245266,C6667752,94131.19,0.0,445745.37,673662.74,0,2023-01-12,January,INR
T0017109,DEBIT,105343.09,104820.59961346941,C3699697,C3125198,378543.78,273200.69,259653.67,364996.76,0,2023-01-12,January,INR
T0017110,TRANSFER,129505.24,126815.62917309844,C9189714,M2562237,308170.9,178665.66,429584.48,559089.72,0,2023-01-12,January,INR
T0017111,TRANSFER,13463.17,13113.311336177187,C8871195,M4405761,403795.83,390332.66,299439.61,312902.78,0,2023-01-12,January,INR
T0017112,TRANSFER,63188.5,68025.11864678335,C9071414,C4167215,476805.49,413616.99,177281.23,240469.73,0,2023-01-12,January,INR
T0017113,TRANSFER,13104.52,14227.309068038692,C3742404,C4620376,196759.61,183655.09,183532.71,196637.23,0,2023-01-12,January,INR
T0017114,CASH_OUT,25964.17,27056.58591307364,C4927816,C4496755,451935.25,425971.08,381866.84,407831.01,0,2023-01-12,January,INR
T0017115,CASH_OUT,47679.28,49292.7229755502,C3194488,M6092058,34479.86,0.0,241470.51,289149.79,0,2023-01-12,January,INR
T0017116,CASH_OUT,46795.93,43895.20997966185,C9590878,C5839378,127760.77,80964.84,389108.58,435904.51,0,2023-01-12,January,INR
T0017117,PAYMENT,220830.41,218029.7281647963,C8803870,C1336068,233657.84,12827.43,285911.08,506741.49,0,2023-01-12,January,INR
T0017118,PAYMENT,12913.79,12268.853630954605,C2559404,M3153852,469679.43,456765.64,21750.77,34664.56,0,2023-01-12,January,INR
T0017119,TRANSFER,193237.16,175121.64736568416,C3223178,M5541167,486327.11,293089.95,242234.9,435472.06,0,2023-01-12,January,INR
T0017120,PAYMENT,126844.03,122011.2903626732,C5968450,C7549716,255469.88,128625.85,247300.95,374144.98,0,2023-01-12,January,INR
T0017121,CASH_OUT,52048.29,49466.50128553291,C4739521,C1272309,291452.5,239404.21,354764.85,406813.14,0,2023-01-12,January,INR
T0017122,PAYMENT,55779.62,60059.27122435505,C5139133,M8283399,224732.27,168952.65,396897.2,452676.82,0,2023-01-12,January,INR
T0017123,CASH_IN,72859.07,73616.60811882599,C4311305,C1848487,446407.69,373548.62,59535.91,132394.98,0,2023-01-12,January,INR
T0017124,DEBIT,9475.77,8757.089160655387,C7065417,M6759906,426800.99,417325.22,309191.89,318667.66,0,2023-01-12,January,INR
T0017125,PAYMENT,38873.1,36064.608394318566,C9082555,C2969111,126605.13,87732.03,349589.01,388462.11,0,2023-01-12,January,INR
T0017126,TRANSFER,2320.16,2178.844079270082,C9254996,M9127732,33632.9,31312.74,419227.34,421547.5,0,2023-01-12,January,INR
T0017127,CASH_OUT,80263.35,86403.32322790282,C5097121,C7237563,36604.43,0.0,248657.59,328920.94,0,2023-01-12,January,INR
T0017128,TRANSFER,1755.97,1868.850068088357,C8451021,C8114455,450338.13,448582.16,20287.49,22043.46,0,2023-01-12,January,INR
T0017129,TRANSFER,1614.59,1495.0939378885907,C7248779,C8303668,363877.39,362262.8,38857.08,40471.67,0,2023-01-12,January,INR
T0017130,CASH_IN,27315.92,27869.301342010807,C2772175,M1396129,85992.21,58676.29,214370.73,241686.65,0,2023-01-12,January,INR
T0017131,TRANSFER,36262.58,36858.227026914916,C8146349,M8622154,351282.2,315019.62,361536.72,397799.3,0,2023-01-12,January,INR
T0017132,PAYMENT,9763.92,9893.140920896267,C4153754,M1762490,204666.34,194902.42,473688.7,483452.62,0,2023-01-12,January,INR
T0017133,CASH_IN,3385.31,3393.089788912848,C6651131,M5885024,292102.66,288717.35,187283.43,190668.74,0,2023-01-12,January,INR
T0017134,CASH_OUT,37752.82,35558.76614991009,C7485719,C6939716,299253.33,261500.51,319906.65,357659.47,0,2023-01-12,January,INR
T0017135,CASH_IN,29421.02,28112.32362153107,C9493249,C9099628,340921.29,311500.27,358930.08,388351.1,0,2023-01-12,January,INR
T0017136,PAYMENT,2667.13,2422.280647081856,C9534861,M7496878,141464.52,138797.39,36326.25,38993.38,0,2023-01-12,January,INR
T0017137,TRANSFER,54254.87,52311.03070834294,C8222566,C7407622,462529.96,408275.09,260875.28,315130.15,0,2023-01-12,January,INR
T0017138,TRANSFER,32246.01,35017.480505378284,C5553873,C9711143,439013.03,406767.02,39177.25,71423.26,0,2023-01-12,January,INR
T0017139,PAYMENT,26110.88,27173.59460902739,C4601859,C1146247,6114.45,0.0,234191.47,260302.35,0,2023-01-12,January,INR
T0017140,PAYMENT,15069.43,15715.159216832893,C4971048,C1029992,343236.39,328166.96,438237.51,453306.94,0,2023-01-12,January,INR
T0017141,CASH_IN,73918.19,72139.47075094855,C9557305,M2712417,270098.74,196180.55,399488.25,473406.44,0,2023-01-12,January,INR
T0017142,PAYMENT,1669.18,1656.6356773747896,C2845297,C3132644,253640.42,251971.24,343179.45,344848.63,0,2023-01-12,January,INR
T0017143,PAYMENT,238233.05,219556.5324949065,C5721172,M5498483,56271.68,0.0,453085.37,691318.42,0,2023-01-12,January,INR
T0017144,CASH_IN,1144.78,1211.3797209067948,C7116024,C8485757,269099.48,267954.7,150442.29,151587.07,0,2023-01-12,January,INR
